ProspectID,LeadOrigin,LeadSource,TotalVisits,TotalTime,PageViews,Specialization,Occupation,Converted
483b7ade-6325-4954-97ad-c64c44cdaa94,Landing Page Submission,Direct Traffic,2,187,2,Human Resource Management,Unemployed,0
94893aaa-d4ea-47d3-b121-a9e23a77c41c,Landing Page Submission,Direct Traffic,3,417,3,"Banking, Investment And Insurance",Unemployed,0
9e876add-e187-44c6-9bcc-d8c433a71100,Landing Page Submission,Direct Traffic,6,1445,3,Healthcare Management,Unemployed,1
a1170939-f986-4959-9651-f6665905f4e7,Landing Page Submission,Direct Traffic,2,24,2,Travel and Tourism,Unemployed,0
39325f2e-0553-4b56-ae10-2d87aeae9a83,Landing Page Submission,Direct Traffic,2,6,2,Operations Management,Unemployed,0
5b12c653-b52e-4e34-b3d0-27b9c178fa88,Landing Page Submission,Direct Traffic,2,97,2,Supply Chain Management,Unemployed,0
f7c18240-6eff-4401-879c-8f2c78285b24,Landing Page Submission,Direct Traffic,8,10,4,IT Projects Management,Unemployed,1
68a1fb75-3bc3-48b2-a4a9-dc154979702d,Landing Page Submission,Direct Traffic,2,1497,2,Finance Management,Unemployed,0
6d32df9b-dba7-43f8-ba79-7428678c9a95,Landing Page Submission,Direct Traffic,2,19,2,Human Resource Management,Unemployed,0
109915fc-349b-4403-869a-17739f883752,Landing Page Submission,Direct Traffic,2,7,2,International Business,Unemployed,0
c01f94f6-ec7b-450c-a384-7b977731c490,Landing Page Submission,Direct Traffic,2,76,2,Human Resource Management,Unemployed,0
53953744-234a-4cb9-9af4-bcc47eb472f4,Landing Page Submission,Direct Traffic,3,224,3,Supply Chain Management,Unemployed,0
f267ece7-39db-49e2-8656-adc64e9e7a76,Landing Page Submission,Direct Traffic,3,231,3,Human Resource Management,Unemployed,0
121410b2-937c-4f73-8275-e82913aa4664,Landing Page Submission,Direct Traffic,6,1343,3,Marketing Management,Unemployed,1
56b406f1-4afd-4931-922b-999d0c9380e9,Landing Page Submission,Direct Traffic,2,179,2,Business Administration,Unemployed,1
293a719a-0e17-42dc-b3a9-05e4a3a615df,Landing Page Submission,Direct Traffic,6,1121,2,Media and Advertising,Unemployed,1
295e8bcd-650e-47b0-8a2a-4e5ad10fbd71,Landing Page Submission,Direct Traffic,4,48,4,IT Projects Management,Unemployed,0
d7ca374b-a1a5-439c-bf24-12bcb6a0e147,Landing Page Submission,Direct Traffic,2,942,2,Operations Management,Unemployed,1
cd17fea6-5cd5-4c40-8ede-4cada69cf711,Landing Page Submission,Direct Traffic,3,21,3,Human Resource Management,Unemployed,0
db3374bc-d64f-40ea-9475-cce8e7d1aaa0,Landing Page Submission,Direct Traffic,3,505,3,Human Resource Management,Unemployed,0
5de3065a-7d85-432e-bb88-a81ea7af51f5,Landing Page Submission,Direct Traffic,5,788,5,Marketing Management,Unemployed,1
93c95e22-22f7-4cb9-8c25-1ae422d31d6d,Landing Page Submission,Direct Traffic,3,117,3,Hospitality Management,Unemployed,0
14541906-1023-4b80-8b7b-3e07764f0e83,Landing Page Submission,Direct Traffic,2,31,2,Marketing Management,Unemployed,0
f160ab34-6b4a-4024-bf1d-831c8eee7f71,Landing Page Submission,Direct Traffic,1,42,1,Business Administration,Unemployed,1
91a67f17-6738-44ea-a552-57e7a353f2d3,Landing Page Submission,Direct Traffic,4,322,4,"Banking, Investment And Insurance",Unemployed,0
6d9e0f97-4b7e-436a-a98d-58d07d9e2612,API,Direct Traffic,6,1408,3,Select,Unemployed,1
01ded72f-1d7f-435d-9076-b03df8e3fc96,Landing Page Submission,Direct Traffic,2,963,2,Human Resource Management,Unemployed,0
c65d9ee4-8b13-4c9f-9887-427dabdace4f,Landing Page Submission,Direct Traffic,2,77,2,Human Resource Management,Unemployed,0
e8ace2bb-6e5a-4803-bfce-aec37f252ea1,Landing Page Submission,Direct Traffic,7,252,2.33,Operations Management,Unemployed,0
24f76885-6703-4f5e-8183-4d2093e34060,Landing Page Submission,Direct Traffic,5,88,1.67,Human Resource Management,Unemployed,0
765adb3b-1a33-4db8-a1f1-cca50e94c9dc,Landing Page Submission,Direct Traffic,3,212,3,Rural and Agribusiness,Unemployed,0
a00d2e61-342a-41f5-9210-8cb974dba724,Landing Page Submission,Direct Traffic,2,1603,2,"Banking, Investment And Insurance",Unemployed,0
2e921b45-17e9-4eef-a3b9-2f76c8948c2d,Landing Page Submission,Direct Traffic,5,100,5,Finance Management,Unemployed,1
8defc6e0-febe-4b9c-8599-2bae8ad72821,Landing Page Submission,Direct Traffic,2,2,2,Marketing Management,Unemployed,0
1c611244-0bea-41ef-946c-edffb1338745,Landing Page Submission,Direct Traffic,6,95,2,Marketing Management,Unemployed,0
70b3b9ca-21a6-452c-a402-1192a5d4ae10,Landing Page Submission,Direct Traffic,3,1223,3,Operations Management,Unemployed,1
0fac3cfd-ca29-4d70-b1d4-d925bce1aa32,Landing Page Submission,Direct Traffic,2,940,2,"Banking, Investment And Insurance",Unemployed,1
ae82160f-921e-4cad-874a-5408ea63dea1,Landing Page Submission,Direct Traffic,1,211,1,Supply Chain Management,Unemployed,0
948d93ed-6de9-488c-ac51-90485c2f5532,Landing Page Submission,Direct Traffic,3,941,3,Business Administration,Unemployed,1
860dd79d-a9fb-4ec2-b0c4-c13901b5e2da,Landing Page Submission,Direct Traffic,5,1275,2.5,IT Projects Management,Unemployed,1
afbdb592-b0bf-4551-9c2c-8c1c75406e2a,Landing Page Submission,Direct Traffic,2,51,2,IT Projects Management,Unemployed,0
9fb317aa-9fb1-4691-b263-f8063564bb21,Landing Page Submission,Direct Traffic,2,883,2,Operations Management,Unemployed,0
6ea29528-7fe4-46cc-94f0-852e98c4f19a,Landing Page Submission,Direct Traffic,3,30,1.5,Marketing Management,Unemployed,0
46070f41-372c-46c8-bafd-8b1587e7043b,Landing Page Submission,Direct Traffic,3,37,3,International Business,Unemployed,0
2d80da4d-e062-4eef-af13-573076af5511,Landing Page Submission,Direct Traffic,3,40,3,Finance Management,Unemployed,0
2cdddcde-6d53-4721-9b7a-e1c59e277718,Landing Page Submission,Direct Traffic,3,250,3,Marketing Management,Unemployed,0
4faa6b62-046c-4814-b263-1aca4425ca06,Landing Page Submission,Direct Traffic,4,1596,4,Services Excellence,Unemployed,0
be7f2cf1-1821-438d-83ab-ab18c44dce86,Landing Page Submission,Direct Traffic,2,118,2,Operations Management,Unemployed,1
0918c483-3947-4cc0-99e6-56d29483f56b,Landing Page Submission,Direct Traffic,3,1024,1.5,Human Resource Management,Unemployed,1
889acd06-8a50-4906-a379-955fb67d9df3,Landing Page Submission,Direct Traffic,2,931,2,Human Resource Management,Unemployed,1
786ddcee-868c-4814-bdaa-30dc0e6cd68e,Landing Page Submission,Direct Traffic,6,326,6,Human Resource Management,Unemployed,0
4f0eee1c-2b48-43b1-b1da-4a259d5d5cf9,Landing Page Submission,Direct Traffic,2,850,2,Business Administration,Unemployed,1
2c6577be-36e0-437c-8103-e6dd56b55010,Landing Page Submission,Direct Traffic,2,428,2,Marketing Management,Unemployed,0
c8998352-a39e-42ae-85cd-661c9c1a34b4,Landing Page Submission,Direct Traffic,5,300,5,"Banking, Investment And Insurance",Unemployed,1
cac35105-9c05-433c-8f2c-78e6ef3e53b4,API,Direct Traffic,2,702,2,Select,Unemployed,0
e4d7db64-1d04-46d3-b2ab-efef1359b16c,Landing Page Submission,Direct Traffic,3,812,3,Marketing Management,Unemployed,1
ffb7ba6c-4a95-43b4-bfeb-e3029025a03a,Landing Page Submission,Direct Traffic,7,268,7,Healthcare Management,Unemployed,0
60dabbc2-6439-4d34-8aa8-7e0d00dea607,Landing Page Submission,Direct Traffic,2,367,2,Select,Unemployed,0
a46fa0ba-3ed8-41ad-8f80-97a0f13ea143,Landing Page Submission,Direct Traffic,2,316,2,Retail Management,Unemployed,0
6ea8674b-9222-4b73-a193-1f64cecb216c,Landing Page Submission,Direct Traffic,6,5,6,Travel and Tourism,Unemployed,0
41c06005-6da8-4e82-a58c-73825b35fe83,Landing Page Submission,Direct Traffic,2,59,2,Supply Chain Management,Unemployed,0
5363bd79-576c-48ed-83e4-024c81ea00c5,Landing Page Submission,Direct Traffic,3,803,3,Human Resource Management,Unemployed,1
7cfb3e6d-e7e7-4f54-8909-22262d05849e,Landing Page Submission,Direct Traffic,5,1459,5,Finance Management,Unemployed,1
095d2da5-1d58-4519-8a31-ee4287f32c99,Landing Page Submission,Direct Traffic,9,1442,4.5,Supply Chain Management,Unemployed,0
3a9bdbef-856b-4d92-bc31-c78a6a03b4ab,Landing Page Submission,Direct Traffic,2,1948,2,Human Resource Management,Unemployed,1
15400e7f-1771-4440-864e-7b229132c3b2,Landing Page Submission,Direct Traffic,22,601,1.38,Retail Management,Unemployed,0
74dd7c9a-c363-481c-beb5-358d02c70ea7,Landing Page Submission,Direct Traffic,6,99,6,Human Resource Management,Unemployed,1
19a808a7-408f-45cd-a3b0-9994120f4d11,Landing Page Submission,Direct Traffic,4,360,4,"Banking, Investment And Insurance",Unemployed,0
8b25e565-33bb-4219-8c37-da44daf5b4ce,Landing Page Submission,Direct Traffic,8,1190,2,Supply Chain Management,Unemployed,1
5f5c9a0c-eb69-4704-a70d-9864df7fc25c,Landing Page Submission,Direct Traffic,1,210,1,Marketing Management,Unemployed,0
8fe92f1a-1d93-472e-9ab3-91d0d9ac4f62,Landing Page Submission,Direct Traffic,30,68,10,Finance Management,Unemployed,0
055cf2ac-2ed9-4505-9972-a4ce80b8bf89,Landing Page Submission,Direct Traffic,16,1522,2.67,Human Resource Management,Unemployed,1
b84e06ba-8fa3-4087-b54c-c8e34fb5e589,Landing Page Submission,Direct Traffic,3,529,3,Supply Chain Management,Unemployed,0
f82ba06c-77de-469f-aa14-daf916e138a5,Landing Page Submission,Direct Traffic,2,1328,2,Supply Chain Management,Unemployed,1
7e2e59c8-90a1-4750-9581-368f7da43f8e,API,Direct Traffic,2,303,2,Select,Unemployed,0
7e5e87b6-5681-4db4-be93-2b552a152417,Landing Page Submission,Direct Traffic,3,60,3,Human Resource Management,Unemployed,0
1dbb330c-3427-4672-b651-3ede9db1f849,API,Direct Traffic,6,1040,6,Marketing Management,Unemployed,1
c89e2773-1d4b-4bb4-8361-bee120c418c0,Landing Page Submission,Direct Traffic,3,1061,3,IT Projects Management,Unemployed,1
19565e20-3607-491b-969d-71b40ddbc950,Landing Page Submission,Direct Traffic,2,1208,2,Finance Management,Unemployed,1
39a024b1-3535-4ce5-aa18-81a80291bf3e,Landing Page Submission,Direct Traffic,4,51,4,Supply Chain Management,Unemployed,0
f046b768-ccd9-480a-87e0-14d3bd4ae0fd,Landing Page Submission,Direct Traffic,9,747,9,Human Resource Management,Unemployed,1
d1293b76-4ed1-43be-97ff-63cb3fe66489,Landing Page Submission,Direct Traffic,2,33,2,International Business,Unemployed,1
fad41d0e-9682-479a-a6f7-e36bfe2119ce,API,Direct Traffic,5,1885,1.67,Rural and Agribusiness,Unemployed,1
e4e4a832-52d0-4097-b27e-c106e46a9407,Landing Page Submission,Direct Traffic,2,1020,2,Supply Chain Management,Unemployed,1
bd5e6d5f-38d3-46a9-b8bb-898af05146df,Landing Page Submission,Direct Traffic,2,530,2,Finance Management,Unemployed,0
03ccc6c9-80b5-4e69-8317-0c45e7c3a30f,Landing Page Submission,Direct Traffic,2,1419,2,Marketing Management,Unemployed,0
712055c7-9c5a-420c-b2ac-c9e53e3b7b59,Landing Page Submission,Direct Traffic,5,13,1.25,Rural and Agribusiness,Unemployed,0
c94181bc-6a7e-4271-837b-129134f2f54c,Landing Page Submission,Direct Traffic,2,11,2,Operations Management,Unemployed,0
0f17ffc1-9ddb-46cb-9b56-814d760888b8,Landing Page Submission,Direct Traffic,9,57,1.8,Business Administration,Unemployed,0
23e2a663-98ac-4e4e-8aa1-fb4441c56c0c,Landing Page Submission,Direct Traffic,5,1591,5,Human Resource Management,Unemployed,1
d36acc33-3cda-462c-8770-e4cfd5fc645f,Landing Page Submission,Direct Traffic,3,96,3,Travel and Tourism,Unemployed,1
468de7b0-e59b-43df-8327-9df9ae7833b4,Landing Page Submission,Direct Traffic,6,652,2,Human Resource Management,Unemployed,0
0ba1c57d-87ab-4ae6-9c48-b94e24da84e3,Landing Page Submission,Direct Traffic,2,114,2,Finance Management,Unemployed,1
af64b984-5e5d-4f0d-b853-4b35ee8e16ae,Landing Page Submission,Direct Traffic,3,413,3,Marketing Management,Unemployed,0
554ceab0-fb2b-4c6e-b8d3-d4cfc93172c9,API,Direct Traffic,13,20,2.6,"Banking, Investment And Insurance",Unemployed,1
534fae52-7316-4baf-b145-4512192f4911,Landing Page Submission,Direct Traffic,9,382,4.5,Travel and Tourism,Unemployed,1
fb8dd4c0-7507-4c34-9bef-674057bb769e,Landing Page Submission,Direct Traffic,4,166,4,Select,Unemployed,0
d8198fc5-de22-40d5-8e5f-f6a7498ca519,Landing Page Submission,Direct Traffic,4,349,4,International Business,Unemployed,0
d2930567-8641-4fc3-a601-05cc098a6a17,Landing Page Submission,Direct Traffic,2,144,2,E-COMMERCE,Unemployed,0
23f7ade4-97d7-4d82-b12a-88a6a9f9a9f9,Landing Page Submission,Direct Traffic,3,1087,1.5,Finance Management,Unemployed,1
5629347c-5767-427a-b01f-9b259fe56941,Landing Page Submission,Direct Traffic,4,82,4,Travel and Tourism,Unemployed,0
b2711961-6a1f-4ed8-9ef7-80df7b31ea05,Landing Page Submission,Direct Traffic,4,1236,4,Marketing Management,Unemployed,0
33c45a38-45d9-4838-8495-903093d397b2,Landing Page Submission,Direct Traffic,2,240,2,IT Projects Management,Unemployed,0
848302e1-4a95-46aa-b68d-2156a88b42df,Landing Page Submission,Direct Traffic,5,1656,5,Media and Advertising,Unemployed,1
88659966-224f-4cc9-99d9-934828f2ecfc,Landing Page Submission,Direct Traffic,4,1052,4,Operations Management,Unemployed,1
e3840e9a-b5e8-486e-b522-9ef677bfae08,Landing Page Submission,Direct Traffic,4,1425,4,IT Projects Management,Unemployed,1
c128ffcc-6d14-4e01-80f5-19497c1edbe8,Landing Page Submission,Direct Traffic,4,66,1.33,IT Projects Management,Unemployed,0
a8c500ac-a2bc-48b6-8cf8-b8e4201f0432,Landing Page Submission,Direct Traffic,4,99,2,Human Resource Management,Unemployed,0
04405beb-af8e-46eb-81a4-10cf147c3cb5,Landing Page Submission,Direct Traffic,5,1757,2.5,Finance Management,Unemployed,0
1bbea362-018a-434d-800e-70c0055cc6b2,Landing Page Submission,Direct Traffic,3,1873,1.5,Supply Chain Management,Unemployed,0
ef747208-ecf6-4689-a97a-62f9bbd12228,Landing Page Submission,Direct Traffic,2,281,2,Rural and Agribusiness,Unemployed,0
c9b1c1d2-5bd8-4c24-8fb0-f384ebbaba28,Landing Page Submission,Direct Traffic,2,133,2,Finance Management,Unemployed,0
0e4c0711-6cb5-455d-8e0d-7f9f2cc4f895,Landing Page Submission,Direct Traffic,55,297,55,IT Projects Management,Unemployed,0
8d67be10-3421-400f-8264-9b6552981c5e,Landing Page Submission,Direct Traffic,3,802,3,Supply Chain Management,Unemployed,1
474e3292-00f7-4b79-aafa-18ef54c0b67d,Landing Page Submission,Direct Traffic,2,835,2,Media and Advertising,Unemployed,1
c8005d89-6e9b-416d-bb67-3ff611ecce35,API,Direct Traffic,5,129,2.5,Select,Unemployed,0
f0b1bf45-9556-4141-aacc-4a20fc50ab2d,Landing Page Submission,Direct Traffic,5,129,2.5,International Business,Unemployed,0
1b310cf1-1eba-4cb8-bdbc-a42827609a14,Landing Page Submission,Direct Traffic,3,349,3,IT Projects Management,Unemployed,0
c15d039c-559c-4e9a-890d-74b08d62dff7,Landing Page Submission,Direct Traffic,3,1359,3,Marketing Management,Unemployed,0
ef858d3c-217c-45a1-b24a-e608fc30e4f3,Landing Page Submission,Direct Traffic,3,143,3,"Banking, Investment And Insurance",Unemployed,0
86a346da-0adc-4061-80f4-5832240bd56f,Landing Page Submission,Direct Traffic,3,313,3,IT Projects Management,Unemployed,0
ef56287d-5e57-4907-9b7a-fa071670aa14,Landing Page Submission,Direct Traffic,3,2,3,Marketing Management,Unemployed,0
60f6fe47-82b0-4b05-97c8-566f1de48ff1,API,Direct Traffic,8,568,4,Select,Unemployed,1
07957223-071c-4674-8cb1-baf4cd56f6a6,Landing Page Submission,Direct Traffic,2,317,2,Operations Management,Unemployed,0
7ff18522-a3b3-4c7b-94f5-8a18bcb8fd80,Landing Page Submission,Direct Traffic,11,1027,5.5,Media and Advertising,Unemployed,1
8136361c-5fcb-4213-832d-5f0e488af8a2,Landing Page Submission,Direct Traffic,4,1514,4,Human Resource Management,Unemployed,1
76740a1b-670b-4242-9b6c-410bb0035c09,Landing Page Submission,Direct Traffic,4,985,2,Healthcare Management,Unemployed,1
6450191f-fd3c-4f91-8cdc-ab8c26a50e1a,Landing Page Submission,Direct Traffic,1,102,1,Business Administration,Unemployed,0
7ac057ce-1234-4827-9e6a-307d17996d9a,Landing Page Submission,Direct Traffic,4,300,4,Finance Management,Unemployed,1
a55f774e-675c-4023-8a4f-1d47849fd962,Landing Page Submission,Direct Traffic,2,1677,2,Human Resource Management,Unemployed,1
cebb57f4-b891-48d8-99fb-b6614e9183f6,Landing Page Submission,Direct Traffic,2,89,2,Human Resource Management,Unemployed,0
d622d3a2-3789-4839-a8be-eb0c13c16ce6,Landing Page Submission,Direct Traffic,2,113,2,Marketing Management,Unemployed,0
89986163-0f5c-4f2b-a003-17311ac2a363,Landing Page Submission,Direct Traffic,2,222,2,Operations Management,Unemployed,0
76483ae4-18d6-4847-82ca-128ad76e9d44,Landing Page Submission,Direct Traffic,4,749,2,Services Excellence,Unemployed,1
342dae00-4302-4c63-a891-7fc61ff0ea15,API,Direct Traffic,25,67,3.57,Select,Unemployed,0
9306f838-b4f0-4689-8151-9b069dfe1b6d,Landing Page Submission,Direct Traffic,5,155,5,Marketing Management,Unemployed,0
3c145c1b-006c-403e-bd62-317f240f67a6,Landing Page Submission,Direct Traffic,2,87,2,IT Projects Management,Unemployed,0
67df6047-79b6-44ce-991c-d533cc996d41,Landing Page Submission,Direct Traffic,2,1634,2,IT Projects Management,Unemployed,1
b84c84a4-8b3b-4fc0-9a86-f2d1df486de5,Landing Page Submission,Direct Traffic,3,1054,1.5,Operations Management,Unemployed,0
e72fabfe-ba0e-48d1-95fc-557e54d3e66d,Landing Page Submission,Direct Traffic,5,16,5,Human Resource Management,Unemployed,1
b1e45a91-f425-4b90-a38c-5d16278a6bee,API,Direct Traffic,2,196,2,Select,Unemployed,0
1fe36198-1960-41c5-8f78-cc10873632c4,Landing Page Submission,Direct Traffic,11,985,1.83,Human Resource Management,Unemployed,1
37ac3796-72e3-4146-9533-d00ebadfcc7b,Landing Page Submission,Direct Traffic,2,1492,2,Travel and Tourism,Unemployed,0
5b1ce940-ef7c-4872-8a45-6ebaf99066f2,Landing Page Submission,Direct Traffic,4,1352,1.33,Finance Management,Unemployed,0
5a10099c-a917-4b84-86b8-8c1b29a183f0,Landing Page Submission,Direct Traffic,2,341,2,Business Administration,Unemployed,0
c6bb7f05-3c40-42d1-a88d-dde098ff405e,Landing Page Submission,Direct Traffic,5,121,5,Business Administration,Unemployed,0
6d568b5b-ddaf-4ead-94b9-fb3981e2d403,Landing Page Submission,Direct Traffic,2,1157,2,E-Business,Unemployed,0
8ff83185-786d-43b9-8b66-d09eac3178ca,Landing Page Submission,Direct Traffic,3,686,3,Rural and Agribusiness,Unemployed,1
158b6387-78f2-4030-b7d1-c6e8030bc6b7,Landing Page Submission,Direct Traffic,6,186,6,Supply Chain Management,Unemployed,0
0e25f0e0-5322-49ce-a217-5b830f2dab2e,Landing Page Submission,Direct Traffic,3,1009,3,Marketing Management,Unemployed,1
795e78cb-a8b1-4ad3-84a3-8a9db512b7e3,Landing Page Submission,Direct Traffic,5,899,1.67,Human Resource Management,Unemployed,1
728c42d6-4061-4083-9deb-91abefa4c7fa,Landing Page Submission,Direct Traffic,2,1223,2,"Banking, Investment And Insurance",Unemployed,0
a37be853-5d9b-43dc-b8c0-07b12257cb56,Landing Page Submission,Direct Traffic,7,243,2.33,Finance Management,Unemployed,1
8b2891a1-4d88-4a7b-99e7-e3c8ceb053eb,Landing Page Submission,Direct Traffic,5,44,5,Human Resource Management,Unemployed,1
ccd0f62b-f1aa-41f9-baf4-e5e38b300e21,Landing Page Submission,Direct Traffic,5,328,2.5,Business Administration,Unemployed,0
ce04a5a0-e2ad-4281-9b8f-32ad6b184a80,Landing Page Submission,Direct Traffic,27,386,5.4,Rural and Agribusiness,Unemployed,0
263a55ab-7326-408d-bb13-421d382e916a,Landing Page Submission,Direct Traffic,7,298,2.33,Finance Management,Unemployed,0
cff5dee5-5860-480e-a22a-22e9dcbb43f2,Landing Page Submission,Direct Traffic,4,1357,2,E-COMMERCE,Unemployed,1
cdfa4701-f06f-4596-a1a4-51f1610154a5,Landing Page Submission,Direct Traffic,2,882,2,Business Administration,Unemployed,1
a7facb58-a50e-44a4-9c05-5a43fe9d01ca,Landing Page Submission,Direct Traffic,1,162,1,IT Projects Management,Unemployed,0
58526373-ac53-4ad4-8b3f-4239b02a3372,Landing Page Submission,Direct Traffic,2,1680,2,Marketing Management,Unemployed,0
12472ea6-dc59-499a-9479-b5e5a965d3ef,Landing Page Submission,Direct Traffic,2,1638,2,Operations Management,Unemployed,1
49ac58dd-08eb-47ad-afca-b9c75c8a11b6,Landing Page Submission,Direct Traffic,6,299,2,Business Administration,Unemployed,0
7c31268d-3205-4b2a-9002-5020dc0fff00,Landing Page Submission,Direct Traffic,9,1150,4.5,Finance Management,Unemployed,1
867ac02d-0507-4ddf-97e4-5f7bb538021f,Landing Page Submission,Direct Traffic,4,42,4,IT Projects Management,Unemployed,0
71658a38-9e4a-4c53-b10c-97542bda9938,Landing Page Submission,Direct Traffic,2,73,2,Finance Management,Unemployed,0
4514f068-9fff-4676-a6d8-467d4072f336,Landing Page Submission,Direct Traffic,2,1849,2,Operations Management,Unemployed,1
79fe04d1-9678-47a0-8347-2f5e89990c39,Landing Page Submission,Direct Traffic,8,1484,8,Marketing Management,Unemployed,1
